Primary_Key,Port_Code,Date,Measure_Code,Value
1000743,2505,2018-12-01,14,179314
1000744,2304,2018-12-01,11,77949
1000745,2303,2018-12-01,17,13577
1000746,2304,2018-12-01,20,51055
1000747,2304,2018-12-01,13,322535
1000748,2602,2018-12-01,11,324
1000749,2602,2018-12-01,15,24050
1000750,2582,2018-12-01,13,148002
1000751,2310,2018-12-01,13,14820
1000752,2504,2018-12-01,15,1123026
1000753,2302,2018-12-01,13,14207
1000754,2304,2018-12-01,22,171061
1000755,2301,2018-12-01,15,408228
1000756,2304,2018-12-01,14,1019924
1000757,2507,2018-12-01,21,13562
1000758,2307,2018-12-01,21,1326
1000759,2601,2018-12-01,20,551
1000760,2506,2018-12-01,15,579384
1000761,2608,2018-12-01,12,12
1000762,2505,2018-12-01,15,88309
1000763,2310,2018-12-01,11,1147
1000764,2301,2018-12-01,20,8818
1000765,2402,2018-12-01,16,6643
1000766,2601,2018-12-01,14,253398
1000767,2604,2018-12-01,12,614
1000768,2503,2018-12-01,14,768064
1000769,2402,2018-12-01,19,127
1000770,2408,2018-12-01,11,199
1000771,2506,2018-11-01,15,578932
1000772,2608,2018-11-01,14,445468
1000773,2504,2018-11-01,11,4358
1000774,2303,2018-11-01,20,2478
1000775,2408,2018-11-01,13,9982
1000776,2304,2018-11-01,15,430834
1000777,2507,2018-11-01,18,21
1000778,2302,2018-11-01,15,130178
1000779,2604,2018-11-01,20,5125
1000780,2503,2018-11-01,15,397489
1000781,2602,2018-11-01,12,44
1000782,2604,2018-11-01,22,26777
1000783,2601,2018-11-01,22,2260
1000784,2304,2018-11-01,16,16168
1000785,2604,2018-11-01,19,68
1000786,2506,2018-11-01,16,275
1000787,2506,2018-11-01,13,291670
1000788,2309,2018-11-01,20,2690
1000789,2310,2018-11-01,11,736
1000790,2403,2018-11-01,21,766
1000791,2507,2018-11-01,16,523
1000792,2303,2018-11-01,21,12376
1000793,2307,2018-11-01,14,77368
1000794,2601,2018-11-01,11,1804
1000795,2406,2018-11-01,21,2367
1000796,2403,2018-11-01,14,124978
1000797,2302,2018-11-01,13,15073
1000798,2507,2018-11-01,15,271187
1000799,2304,2018-11-01,22,197412
1000800,2305,2018-11-01,12,1713
1000801,2506,2018-11-01,21,64516
1000802,2402,2018-11-01,15,954517
1000803,2406,2018-11-01,20,52
1000804,2603,2018-11-01,11,351
1000805,2303,2018-11-01,19,287
1000806,2305,2018-11-01,15,371899
1000807,2406,2018-11-01,15,27830
1000808,2603,2018-11-01,12,13
1000809,2303,2018-11-01,11,4311
1000810,2506,2018-11-01,20,20642
1000811,2304,2018-11-01,12,2989
1000812,2304,2018-11-01,17,21735
1000813,2301,2018-11-01,13,243032
1000814,2507,2018-11-01,19,21
1000815,2603,2018-11-01,20,105
1000816,2608,2018-11-01,11,18
1000817,2301,2018-11-01,16,6159
1000818,2601,2018-11-01,12,184
1000819,2303,2018-11-01,17,12817
1000820,2402,2018-11-01,13,645842
1000821,2406,2018-11-01,14,62236
1000822,2604,2018-11-01,18,272
1000823,2601,2018-11-01,20,573
1000824,2304,2018-11-01,20,55062
1000825,2507,2018-11-01,13,32247
1000826,2301,2018-11-01,22,22095
1000827,2402,2018-11-01,12,1334
1000828,2310,2018-11-01,15,62763
1000829,2309,2018-11-01,21,1632
1000830,2408,2018-11-01,20,1469
1000831,2303,2018-11-01,22,14819
1000832,2506,2018-11-01,22,81508
1000833,2305,2018-11-01,20,15503
1000834,2503,2018-11-01,14,723647
1000835,2408,2018-11-01,14,91282
1000836,2310,2018-11-01,14,123317
1000837,2309,2018-11-01,14,233387
1000838,2504,2018-11-01,12,2296
1000839,2504,2018-11-01,15,1090239
1000840,2603,2018-11-01,22,197
1000841,2402,2018-11-01,22,70739
1000842,2305,2018-11-01,21,38896
1000843,2302,2018-11-01,14,252952
1000844,2608,2018-11-01,15,248285
1000845,2505,2018-11-01,22,4919
1000846,2604,2018-11-01,12,755
1000847,2304,2018-11-01,19,370
1000848,2506,2018-11-01,12,2802
1000849,2310,2018-11-01,13,21140
1000850,2408,2018-11-01,22,9278
1000851,2608,2018-11-01,20,777
1000852,2304,2018-11-01,21,142640
1000853,2307,2018-11-01,20,625
1000854,2402,2018-11-01,18,690
1000855,2307,2018-11-01,21,2774
1000856,2601,2018-11-01,14,237981
1000857,2305,2018-11-01,11,22680
1000858,2305,2018-11-01,13,181447
1000859,2403,2018-11-01,11,192
1000860,2301,2018-11-01,19,69
1000861,2403,2018-11-01,13,19983
1000862,2403,2018-11-01,20,126
1000863,2505,2018-11-01,14,169669
1000864,2608,2018-11-01,12,18
1000865,2404,2018-11-01,15,35149
1000866,2404,2018-11-01,14,68392
1000867,2582,2018-11-01,13,121049
1000868,2507,2018-11-01,21,16914
1000869,2307,2018-11-01,22,3174
1000870,2406,2018-11-01,11,1212
1000871,2310,2018-11-01,21,112
1000872,2406,2018-11-01,22,2419
1000873,2310,2018-11-01,12,32
1000874,2310,2018-11-01,22,725
1000875,2606,2018-11-01,13,51
1000876,2301,2018-11-01,11,3667
1000877,2507,2018-11-01,12,196
1000878,2302,2018-11-01,21,5131
1000879,2505,2018-11-01,20,2133
1000880,2310,2018-11-01,20,613
1000881,2505,2018-11-01,13,73873
1000882,2303,2018-11-01,14,500936
1000883,2304,2018-11-01,14,870925
1000884,2301,2018-11-01,14,798292
1000885,2604,2018-11-01,21,22307
1000886,2504,2018-11-01,13,818674
1000887,2604,2018-11-01,13,273033
1000888,2402,2018-11-01,21,53189
1000889,2601,2018-11-01,15,135094
1000890,2502,2018-11-01,15,47894
1000891,2506,2018-11-01,14,996479
1000892,2307,2018-11-01,13,4762
1000893,2305,2018-11-01,14,771432
1000894,2303,2018-11-01,13,63671
1000895,2601,2018-11-01,21,1687
1000896,2603,2018-11-01,15,27973
1000897,2301,2018-11-01,15,377265
1000898,2403,2018-11-01,15,59712
1000899,2404,2018-11-01,13,3042
1000900,2403,2018-11-01,12,110
1000901,2408,2018-11-01,11,166
1000902,2507,2018-11-01,22,30848
1000903,2408,2018-11-01,21,7886
1000904,2503,2018-11-01,13,320954
1000905,2604,2018-11-01,15,289059
1000906,2507,2018-11-01,17,28
1000907,2502,2018-11-01,14,92999
1000908,2507,2018-11-01,20,14151
1000909,2402,2018-11-01,19,138
1000910,2301,2018-11-01,17,866
1000911,2606,2018-11-01,15,2215
1000912,2406,2018-11-01,12,101
1000913,2402,2018-11-01,16,9557
1000914,2410,2018-11-01,13,2643
1000915,2602,2018-11-01,13,4209
1000916,2602,2018-11-01,21,23
1000917,2606,2018-11-01,14,4453
1000918,2602,2018-11-01,14,76004
1000919,2309,2018-11-01,13,94205
1000920,2608,2018-11-01,21,1578
1000921,2406,2018-11-01,13,24906
1000922,2402,2018-11-01,20,17663
1000923,2506,2018-11-01,19,17
1000924,2604,2018-11-01,14,573495
1000925,2301,2018-11-01,21,12386
1000926,2604,2018-11-01,16,3707
1000927,2309,2018-11-01,22,4143
1000928,2307,2018-11-01,15,37709
1000929,2506,2018-11-01,18,34
1000930,2303,2018-11-01,12,189
1000931,2603,2018-11-01,13,13013
1000932,2604,2018-11-01,17,2788
1000933,2408,2018-11-01,12,19
1000934,2303,2018-11-01,16,18479
1000935,2608,2018-11-01,22,2337
1000936,2602,2018-11-01,11,238
1000937,2408,2018-11-01,15,41103
1000938,2402,2018-11-01,14,1704814
1000939,2402,2018-11-01,17,3382
1000940,2507,2018-11-01,11,7840
1000941,2603,2018-11-01,21,92
1000942,2505,2018-11-01,15,87137
1000943,2302,2018-11-01,22,6583
1000944,2301,2018-11-01,12,530
1000945,2303,2018-11-01,15,240127
1000946,2304,2018-11-01,13,321556
1000947,2506,2018-11-01,11,3865
1000948,2305,2018-11-01,22,54269
1000949,2304,2018-11-01,11,69371
1000950,2507,2018-11-01,14,486468
1000951,2504,2018-11-01,14,1853285
1000952,2602,2018-11-01,22,23
1000953,2402,2018-11-01,11,14532
1000954,2602,2018-11-01,15,33077
1000955,2502,2018-11-01,13,88621
1000956,2403,2018-11-01,22,892
1000957,2309,2018-11-01,15,106063
1000958,2603,2018-11-01,14,49489
1000959,2302,2018-11-01,20,1452
1000960,2505,2018-11-01,21,2876
1000961,2301,2018-11-01,20,9734
1000962,2601,2018-11-01,13,50558
1000963,2608,2018-11-01,13,220715
1000964,2604,2018-11-01,11,15579
1000965,2310,2018-10-01,15,62956
1000966,2608,2018-10-01,11,14
1000967,2504,2018-10-01,14,2160536
1000968,2507,2018-10-01,11,10600
1000969,2307,2018-10-01,15,35984
1000970,2601,2018-10-01,13,70359
1000971,2507,2018-10-01,21,17005
1000972,2507,2018-10-01,15,292672
1000973,2604,2018-10-01,21,20095
1000974,2305,2018-10-01,12,1399
1000975,2301,2018-10-01,12,512
1000976,2582,2018-10-01,13,92767
1000977,2301,2018-10-01,11,2697
1000978,2603,2018-10-01,12,5
1000979,2504,2018-10-01,15,1278614
1000980,2303,2018-10-01,12,146
1000981,2604,2018-10-01,20,5119
1000982,2604,2018-10-01,11,12752
1000983,2309,2018-10-01,14,218622
1000984,2506,2018-10-01,13,308695
1000985,2601,2018-10-01,21,1854
1000986,2301,2018-10-01,22,24259
1000987,2608,2018-10-01,15,279305
1000988,2406,2018-10-01,21,2933
1000989,2602,2018-10-01,20,2
1000990,2504,2018-10-01,11,4858
1000991,2408,2018-10-01,11,209
1000992,2601,2018-10-01,22,2485
1000993,2604,2018-10-01,18,260
1000994,2303,2018-10-01,15,245605
1000995,2403,2018-10-01,21,691
1000996,2502,2018-10-01,15,48219
1000997,2602,2018-10-01,14,92082
1000998,2505,2018-10-01,22,5826
1000999,2608,2018-10-01,13,197599
1001000,2303,2018-10-01,17,14226
1001001,2604,2018-10-01,19,65
1001002,2310,2018-10-01,14,117739
1001003,2304,2018-10-01,16,18448
1001004,2403,2018-10-01,11,170
1001005,2503,2018-10-01,14,759576
1001006,2604,2018-10-01,16,3877
1001007,2410,2018-10-01,13,1243
1001008,2309,2018-10-01,20,2645
1001009,2505,2018-10-01,14,181776
1001010,2402,2018-10-01,20,18130
1001011,2606,2018-10-01,13,34
1001012,2505,2018-10-01,15,95674
1001013,2303,2018-10-01,19,295
1001014,2408,2018-10-01,21,8232
1001015,2506,2018-10-01,12,3422
1001016,2301,2018-10-01,16,6791
1001017,2402,2018-10-01,19,124
1001018,2406,2018-10-01,14,59996
1001019,2507,2018-10-01,22,32770
1001020,2506,2018-10-01,22,88975
1001021,2604,2018-10-01,17,2623
1001022,2310,2018-10-01,22,829
1001023,2406,2018-10-01,15,28880
1001024,2604,2018-10-01,12,736
1001025,2402,2018-10-01,18,620
1001026,2505,2018-10-01,20,2256
1001027,2506,2018-10-01,14,1080190
1001028,2310,2018-10-01,13,19731
1001029,2601,2018-10-01,15,140599
1001030,2506,2018-10-01,16,343
1001031,2305,2018-10-01,11,15487
1001032,2301,2018-10-01,15,390127
1001033,2403,2018-10-01,20,175
1001034,2408,2018-10-01,14,84871
1001035,2603,2018-10-01,13,15021
1001036,2303,2018-10-01,16,17023
1001037,2506,2018-10-01,18,42
1001038,2505,2018-10-01,13,72998
1001039,2309,2018-10-01,15,102027
1001040,2309,2018-10-01,21,1734
1001041,2404,2018-10-01,13,4238
1001042,2408,2018-10-01,22,9838
1001043,2402,2018-10-01,17,3706
1001044,2402,2018-10-01,13,630897
1001045,2603,2018-10-01,15,25687
1001046,2403,2018-10-01,14,117144
1001047,2507,2018-10-01,19,21
1001048,2305,2018-10-01,13,186485
1001049,2301,2018-10-01,17,874
1001050,2305,2018-10-01,14,751207
1001051,2506,2018-10-01,21,70339
1001052,2602,2018-10-01,13,3314
1001053,2402,2018-10-01,16,7975
1001054,2608,2018-10-01,21,1455
1001055,2302,2018-10-01,15,133845
1001056,2603,2018-10-01,14,45185
1001057,2502,2018-10-01,14,92472
1001058,2301,2018-10-01,13,249097
1001059,2305,2018-10-01,22,56845
1001060,2302,2018-10-01,13,16667
1001061,2304,2018-10-01,19,380
1001062,2305,2018-10-01,20,16415
1001063,2601,2018-10-01,14,246322
1001064,2303,2018-10-01,22,15185
1001065,2504,2018-10-01,12,3076
1001066,2602,2018-10-01,21,37
1001067,2602,2018-10-01,15,36287
1001068,2402,2018-10-01,14,1877485
1001069,2403,2018-10-01,13,15878
1001070,2310,2018-10-01,21,124
1001071,2601,2018-10-01,11,1961
1001072,2403,2018-10-01,22,866
1001073,2606,2018-10-01,15,1869
1001074,2507,2018-10-01,16,632
1001075,2408,2018-10-01,13,8916
1001076,2507,2018-10-01,12,265
1001077,2302,2018-10-01,21,5748
1001078,2402,2018-10-01,15,1064052
1001079,2307,2018-10-01,21,3095
1001080,2307,2018-10-01,22,3379
1001081,2307,2018-10-01,20,619
1001082,2402,2018-10-01,11,13196
1001083,2307,2018-10-01,13,5924
1001084,2601,2018-10-01,20,632
1001085,2310,2018-10-01,11,499
1001086,2303,2018-10-01,20,2170
1001087,2503,2018-10-01,13,332079
1001088,2602,2018-10-01,22,39
1001089,2304,2018-10-01,12,2875
1001090,2304,2018-10-01,15,440525
1001091,2304,2018-10-01,21,152783
1001092,2406,2018-10-01,12,107
1001093,2303,2018-10-01,11,2978
1001094,2404,2018-10-01,15,31494
1001095,2602,2018-10-01,11,221
1001096,2406,2018-10-01,20,59
1001097,2305,2018-10-01,21,40573
1001098,2507,2018-10-01,14,517814
1001099,2307,2018-10-01,14,73166
1001100,2304,2018-10-01,11,64573
1001101,2304,2018-10-01,22,209587
1001102,2606,2018-10-01,14,3530
1001103,2303,2018-10-01,21,13033
1001104,2309,2018-10-01,22,4095
1001105,2402,2018-10-01,12,1282
1001106,2406,2018-10-01,13,23183
1001107,2608,2018-10-01,12,14
1001108,2310,2018-10-01,12,32
1001109,2603,2018-10-01,20,126
1001110,2603,2018-10-01,21,138
1001111,2506,2018-10-01,19,21
1001112,2608,2018-10-01,14,501309
1001113,2507,2018-10-01,20,16014
1001114,2603,2018-10-01,11,200
1001115,2302,2018-10-01,22,7319
1001116,2301,2018-10-01,19,93
1001117,2408,2018-10-01,12,20
1001118,2503,2018-10-01,15,419899
1001119,2303,2018-10-01,14,498383
1001120,2505,2018-10-01,21,3659
1001121,2301,2018-10-01,21,13968
1001122,2302,2018-10-01,20,1577
1001123,2507,2018-10-01,17,27
1001124,2408,2018-10-01,15,40961
1001125,2304,2018-10-01,13,341928
1001126,2305,2018-10-01,15,377320
1001127,2302,2018-10-01,14,254432
1001128,2608,2018-10-01,22,2134
1001129,2301,2018-10-01,14,812933
1001130,2604,2018-10-01,22,24608
1001131,2604,2018-10-01,14,560894
1001132,2506,2018-10-01,11,6142
1001133,2309,2018-10-01,13,67404
1001134,2604,2018-10-01,13,283629
1001135,2608,2018-10-01,20,696
1001136,2408,2018-10-01,20,1682
1001137,2301,2018-10-01,20,10330
1001138,2502,2018-10-01,13,64052
1001139,2602,2018-10-01,12,41
1001140,2402,2018-10-01,21,58031
1001141,2310,2018-10-01,20,706
1001142,2406,2018-10-01,22,2992
1001143,2303,2018-10-01,13,2551
1001144,2403,2018-10-01,12,98
1001145,2404,2018-10-01,14,60912
1001146,2506,2018-10-01,20,22938
1001147,2304,2018-10-01,14,835591
1001148,2601,2018-10-01,12,184
1001149,2507,2018-10-01,13,21478
1001150,2406,2018-10-01,11,2132
1001151,2603,2018-10-01,22,265
1001152,2402,2018-10-01,22,75956
1001153,2506,2018-10-01,15,629736
1001154,2504,2018-10-01,13,860721
1001155,2304,2018-10-01,20,57078
1001156,2507,2018-10-01,18,21
1001157,2403,2018-10-01,15,59073
1001158,2304,2018-10-01,17,24145
1001159,2604,2018-10-01,15,295109
1001160,2406,2018-09-01,21,2432
1001161,2402,2018-09-01,16,6833
1001162,2302,2018-09-01,13,14327
1001163,2403,2018-09-01,15,59271
1001164,2301,2018-09-01,12,519
1001165,2601,2018-09-01,20,531
1001166,2506,2018-09-01,12,2929
1001167,2302,2018-09-01,15,132292
1001168,2302,2018-09-01,22,6263
1001169,2603,2018-09-01,20,107
1001170,2304,2018-09-01,22,186206
1001171,2504,2018-09-01,12,2531
1001172,2305,2018-09-01,13,171916
1001173,2303,2018-09-01,22,13154
1001174,2309,2018-09-01,15,100936
1001175,2406,2018-09-01,13,24440
1001176,2604,2018-09-01,19,63
1001177,2309,2018-09-01,13,69932
1001178,2305,2018-09-01,21,35989
1001179,2402,2018-09-01,19,115
1001180,2408,2018-09-01,20,1575
1001181,2408,2018-09-01,22,9097
1001182,2303,2018-09-01,16,15048
1001183,2301,2018-09-01,21,12503
1001184,2402,2018-09-01,13,489492
1001185,2506,2018-09-01,16,350
1001186,2606,2018-09-01,14,3722
1001187,2507,2018-09-01,13,18385
1001188,2302,2018-09-01,20,1302
1001189,2502,2018-09-01,15,44773
1001190,2403,2018-09-01,20,124
1001191,2408,2018-09-01,15,38490
1001192,2603,2018-09-01,21,122
1001193,2402,2018-09-01,18,575
1001194,2602,2018-09-01,12,40
1001195,2305,2018-09-01,15,361045
1001196,2602,2018-09-01,13,3560
1001197,2305,2018-09-01,20,14847
1001198,2604,2018-09-01,16,3518
1001199,2305,2018-09-01,14,726899
1001200,2507,2018-09-01,11,8440
1001201,2301,2018-09-01,13,232758
1001202,2608,2018-09-01,20,617
1001203,2304,2018-09-01,16,17643
1001204,2604,2018-09-01,11,12706
1001205,2303,2018-09-01,12,220
1001206,2601,2018-09-01,12,194
1001207,2303,2018-09-01,11,4500
1001208,2604,2018-09-01,12,733
1001209,2507,2018-09-01,21,15618
1001210,2402,2018-09-01,17,3547
1001211,2301,2018-09-01,19,76
1001212,2608,2018-09-01,21,1319
1001213,2504,2018-09-01,13,816363
1001214,2402,2018-09-01,12,1359
1001215,2305,2018-09-01,22,50725
1001216,2603,2018-09-01,14,46293
1001217,2406,2018-09-01,12,101
1001218,2505,2018-09-01,20,2008
1001219,2608,2018-09-01,22,1915
1001220,2503,2018-09-01,13,277382
1001221,2408,2018-09-01,14,82042
1001222,2608,2018-09-01,12,13
1001223,2305,2018-09-01,12,1608
1001224,2310,2018-09-01,14,117477
1001225,2303,2018-09-01,14,479153
1001226,2402,2018-09-01,11,14446
1001227,2608,2018-09-01,14,469964
1001228,2406,2018-09-01,15,29484
1001229,2408,2018-09-01,11,201
1001230,2309,2018-09-01,14,220738
1001231,2506,2018-09-01,14,1094226
1001232,2506,2018-09-01,19,14
1001233,2507,2018-09-01,22,29426
1001234,2403,2018-09-01,12,95
1001235,2603,2018-09-01,22,229
1001236,2503,2018-09-01,15,383022
1001237,2504,2018-09-01,14,2098589
1001238,2602,2018-09-01,14,84346
1001239,2502,2018-09-01,14,87417
1001240,2602,2018-09-01,11,216
1001241,2602,2018-09-01,22,31
1001242,2506,2018-09-01,21,62226
1001243,2310,2018-09-01,15,61240
1001244,2505,2018-09-01,13,72537
1001245,2507,2018-09-01,19,19
1001246,2406,2018-09-01,20,59
1001247,2307,2018-09-01,15,35575
1001248,2403,2018-09-01,22,546
1001249,2507,2018-09-01,18,19
1001250,2309,2018-09-01,22,3597
1001251,2601,2018-09-01,14,249802
1001252,2310,2018-09-01,22,755
1001253,2507,2018-09-01,20,14046
1001254,2608,2018-09-01,11,13
1001255,2403,2018-09-01,14,121228
1001256,2404,2018-09-01,13,3710
1001257,2604,2018-09-01,15,297346
1001258,2301,2018-09-01,20,8656
1001259,2402,2018-09-01,20,15866
1001260,2406,2018-09-01,11,882
1001261,2310,2018-09-01,21,127
1001262,2602,2018-09-01,20,3
1001263,2303,2018-09-01,21,11214
1001264,2505,2018-09-01,22,4820
1001265,2507,2018-09-01,14,533549
1001266,2606,2018-09-01,15,1961
1001267,2307,2018-09-01,21,2549
1001268,2402,2018-09-01,15,1050346
1001269,2604,2018-09-01,20,4427
1001270,2507,2018-09-01,16,394
1001271,2604,2018-09-01,21,12290
1001272,2604,2018-09-01,17,2510
1001273,2305,2018-09-01,11,19923
1001274,2406,2018-09-01,14,63203
1001275,2601,2018-09-01,21,1635
1001276,2506,2018-09-01,18,28
1001277,2601,2018-09-01,13,66770
1001278,2506,2018-09-01,15,613288
1001279,2310,2018-09-01,20,631
1001280,2301,2018-09-01,11,3279
1001281,2410,2018-09-01,13,877
1001282,2608,2018-09-01,13,167362
1001283,2304,2018-09-01,17,22962
1001284,2402,2018-09-01,22,65274
1001285,2582,2018-09-01,13,87621
1001286,2408,2018-09-01,12,15
1001287,2309,2018-09-01,21,1511
1001288,2603,2018-09-01,13,6099
1001289,2302,2018-09-01,14,256599
1001290,2403,2018-09-01,21,424
1001291,2303,2018-09-01,20,1953
1001292,2601,2018-09-01,11,503
1001293,2601,2018-09-01,22,2166
1001294,2505,2018-09-01,14,180380
1001295,2504,2018-09-01,15,1206252
1001296,2506,2018-09-01,20,21764
1001297,2604,2018-09-01,13,260533
1001298,2602,2018-09-01,15,32853
1001299,2304,2018-09-01,20,49681
1001300,2403,2018-09-01,11,169
1001301,2506,2018-09-01,11,4919
1001302,2304,2018-09-01,13,315173
1001303,2602,2018-09-01,21,28
1001304,2402,2018-09-01,14,1868287
1001305,2303,2018-09-01,17,13591
1001306,2506,2018-09-01,22,79501
1001307,2506,2018-09-01,13,279666
1001308,2301,2018-09-01,16,6251
1001309,2604,2018-09-01,18,252
1001310,2303,2018-09-01,13,57516
1001311,2307,2018-09-01,13,5022
1001312,2408,2018-09-01,13,8795
1001313,2301,2018-09-01,22,21125
1001314,2307,2018-09-01,20,612
1001315,2304,2018-09-01,12,2882
1001316,2304,2018-09-01,21,136834
1001317,2304,2018-09-01,11,86253
1001318,2310,2018-09-01,13,16943
1001319,2504,2018-09-01,11,4052
1001320,2309,2018-09-01,20,2270
1001321,2304,2018-09-01,19,370
1001322,2502,2018-09-01,13,45419
1001323,2604,2018-09-01,22,16308
1001324,2608,2018-09-01,15,263898
1001325,2402,2018-09-01,21,49519
1001326,2304,2018-09-01,15,417805
1001327,2404,2018-09-01,14,60670
1001328,2604,2018-09-01,14,574634
1001329,2302,2018-09-01,21,4967
1001330,2505,2018-09-01,21,2959
1001331,2507,2018-09-01,17,17
1001332,2301,2018-09-01,14,799819
1001333,2507,2018-09-01,12,211
1001334,2503,2018-09-01,14,714205
1001335,2303,2018-09-01,15,231906
1001336,2403,2018-09-01,13,11895
1001337,2404,2018-09-01,15,30646
1001338,2408,2018-09-01,21,7598
1001339,2307,2018-09-01,22,2919
1001340,2507,2018-09-01,15,290709
1001341,2303,2018-09-01,19,276
1001342,2304,2018-09-01,14,815835
1001343,2301,2018-09-01,17,994
1001344,2310,2018-09-01,11,311
1001345,2606,2018-09-01,13,38
1001346,2310,2018-09-01,12,18
1001347,2307,2018-09-01,14,73884
1001348,2301,2018-09-01,15,377718
1001349,2505,2018-09-01,15,92814
1001350,2601,2018-09-01,15,140403
1001351,2603,2018-09-01,15,25198
1001352,2507,2018-08-01,12,223
1001353,2601,2018-08-01,22,2427
1001354,2303,2018-08-01,15,242542
1001355,2303,2018-08-01,22,14516
1001356,2507,2018-08-01,14,573063
1001357,2603,2018-08-01,13,14163
1001358,2301,2018-08-01,16,6350
1001359,2301,2018-08-01,11,4936
1001360,2601,2018-08-01,13,71428
1001361,2304,2018-08-01,17,20903
1001362,2507,2018-08-01,13,17744
1001363,2309,2018-08-01,20,2781
1001364,2507,2018-08-01,11,8920
1001365,2602,2018-08-01,14,71946
1001366,2507,2018-08-01,16,524
1001367,2302,2018-08-01,14,268279
1001368,2304,2018-08-01,19,348
1001369,2302,2018-08-01,21,5625
1001370,2307,2018-08-01,13,5567
1001371,2507,2018-08-01,21,16966
1001372,2309,2018-08-01,14,234426
1001373,2507,2018-08-01,15,303146
1001374,2504,2018-08-01,12,2590
1001375,2608,2018-08-01,22,1987
1001376,2604,2018-08-01,16,3097
1001377,2604,2018-08-01,13,291218
1001378,2402,2018-08-01,22,72495
1001379,2606,2018-08-01,15,1706
1001380,2608,2018-08-01,14,475705
1001381,2310,2018-08-01,14,120033
1001382,2403,2018-08-01,20,159
1001383,2302,2018-08-01,15,137906
1001384,2506,2018-08-01,15,630230
1001385,2403,2018-08-01,13,20529
1001386,2601,2018-08-01,12,246
1001387,2307,2018-08-01,20,744
1001388,2502,2018-08-01,13,36757
